Date,CP,n_headlines,sentiment_mean,sentiment_std,positive_share,negative_share,neutral_share,pos_score_mean,neg_score_mean,sentiment_trend,sentiment_reversal,sentiment_change,return_1d,return_5d,volatility_5d,roll_max_5d,roll_min_5d,cp_lag1,cp_lag2,fwd_return,target
2022-08-22,4137.99,8,0.75,0.4629100498862757,0.75,0.0,0.25,0.74965894,8.180459e-05,0.5944444444444446,0,0.4166666666666667,-0.021400124867564707,-0.037036261327301534,0.010072063654141365,4305.2,4137.99,4228.48,4283.74,0.0147728728198957,1
2022-08-23,4128.73,3,1.0,0.0,1.0,0.0,0.0,0.8761468,0.0014767899,0.6944444444444445,0,0.25,-0.0022378014446627903,-0.04098996562296764,0.009251567445723809,4283.74,4128.73,4137.99,4228.48,-0.017213525708874133,-1
2022-08-24,4140.77,5,0.0,1.0,0.4,0.4,0.2,0.40123814,0.40036735,0.5833333333333334,0,-1.0,0.0029161509713642175,-0.031181271115852782,0.010564612342499986,4283.74,4128.73,4128.73,4137.99,-0.026603747612159112,-1
2022-08-25,4199.12,3,1.0,0.0,1.0,0.0,0.0,0.9983809,0.0015950208,0.6666666666666666,0,1.0,0.014091582000449021,-0.019753766568465836,0.013785617469427063,4228.48,4128.73,4140.77,4128.73,-0.05071538798605424,-1
2022-08-26,4057.66,8,0.75,0.4629100498862757,0.75,0.0,0.25,0.74867094,0.0006912021,0.5833333333333334,0,-0.25,-0.033688010821315006,-0.04039749508097468,0.019234216094943437,4199.12,4057.66,4199.12,4140.77,-0.025300296229846753,-1
2022-08-29,4030.61,8,0.75,0.4629100498862757,0.75,0.0,0.25,0.7492376,0.005128648,0.8333333333333334,0,0.0,-0.0066664037893761074,-0.025949796882061005,0.017751719865400032,4199.12,4030.61,4057.66,4199.12,-0.015818945519412764,-1
2022-08-30,3986.16,8,0.5,0.7559289460184544,0.625,0.125,0.25,0.62608904,0.15621676,0.6666666666666666,0,-0.25,-0.011028107408059928,-0.034531199666725576,0.01783040633961145,4199.12,3986.16,4030.61,4057.66,-0.01552872940373684,-1
2022-08-31,3955.0,14,0.0714285714285714,0.8287419301647448,0.3571428571428571,0.2857142857142857,0.3571428571428571,0.3479881,0.28583688,0.4404761904761905,0,-0.4285714285714286,-0.007817046982559583,-0.04486363647340963,0.01698289561686033,4199.12,3955.0,3986.16,4030.61,-0.01183565107458906,-1
2022-09-01,3966.85,16,0.625,0.6191391873668903,0.6875,0.0625,0.25,0.64189863,0.09060821,0.3988095238095239,0,0.5535714285714286,0.002996207332490508,-0.05531397054620968,0.013594687150825931,4057.66,3955.0,3955.0,3986.16,0.003282201242799765,0
2022-09-02,3924.26,8,0.25,0.8864052604279183,0.5,0.25,0.25,0.4522475,0.2870397,0.3154761904761905,0,-0.375,-0.010736478566116592,-0.03287609114612844,0.005706985073655152,4030.61,3924.26,3966.85,3955.0,0.020875273299934216,1
2022-09-06,3908.19,8,0.5,0.7559289460184544,0.625,0.125,0.25,0.5799737,0.17623222,0.4583333333333334,0,0.25,-0.004095039574340209,-0.030372573878395648,0.005819917676958318,3986.16,3908.19,3924.26,3966.85,0.04072729319710655,1
2022-09-07,3979.87,6,0.6666666666666666,0.816496580927726,0.8333333333333334,0.1666666666666666,0.0,0.7606917,0.23844026,0.4722222222222223,0,0.1666666666666666,0.018340971140093032,-0.00157795974070285,0.011599268063063797,3979.87,3908.19,3908.19,3924.26,0.03280006633382504,1
2022-09-08,4006.18,6,0.3333333333333333,0.816496580927726,0.5,0.1666666666666666,0.3333333333333333,0.48293257,0.1669646,0.5000000000000001,0,-0.3333333333333333,0.006610768693449787,0.012940581542351337,0.011030683597343235,4006.18,3908.19,3979.87,3908.19,-0.018344158275464317,-1
2022-09-09,4067.36,8,-0.375,0.9161253813129044,0.25,0.625,0.125,0.3288051,0.5751251,0.2083333333333334,1,-0.7083333333333333,0.015271405678227268,0.02533748440198158,0.0124137392581001,4067.36,3908.19,4006.18,3979.87,-0.02983507729829671,-1
2022-09-12,4110.41,11,0.4545454545454545,0.9341987329938276,0.7272727272727273,0.2727272727272727,0.0,0.7155562,0.2360464,0.1376262626262626,1,0.8295454545454546,0.01058426104401855,0.04743569488260202,0.008742085014892797,4110.41,3908.19,4067.36,4006.18,-0.05086110631299556,-1
2022-09-13,3932.69,14,0.3571428571428571,0.4972451580988469,0.3571428571428571,0.0,0.6428571428571429,0.3585848,0.009983198,0.1455627705627706,0,-0.0974025974025973,-0.043236562775976095,0.006268886620149017,0.02541295301558931,4110.41,3932.69,4110.41,4067.36,-0.015093994187184934,-1
2022-09-14,3946.01,11,0.3636363636363636,0.504524979109513,0.3636363636363636,0.0,0.6363636363636364,0.46515867,0.012478915,0.3917748917748918,0,0.0064935064935064,0.0033869946525153516,-0.008507815581915934,0.023764020281174084,4110.41,3932.69,3932.69,4110.41,-0.011687755479585782,-1
2022-09-15,3901.35,10,0.3,0.8232726023485646,0.5,0.2,0.3,0.51822555,0.20297739,0.3402597402597403,0,-0.0636363636363636,-0.011317761485652666,-0.026167071873954728,0.023590624070382538,4110.41,3901.35,3946.01,3932.69,-0.011642123880195365,-1
2022-09-16,3873.33,11,0.3636363636363636,0.674199862463242,0.4545454545454545,0.0909090909090909,0.4545454545454545,0.47970992,0.10250185,0.3424242424242425,0,0.0636363636363636,-0.007182129262947479,-0.047704161913378784,0.020713947936055212,4110.41,3873.33,3901.35,3946.01,-0.02153186018232378,-1
2022-09-19,3899.89,10,0.4,0.8432740427115678,0.6,0.2,0.2,0.55670416,0.19655402,0.3545454545454546,0,0.0363636363636363,0.006857148758303566,-0.05121630202339911,0.019857465146489197,3946.01,3873.33,3873.33,3901.35,-0.03638564164630287,-1
2022-09-20,3855.93,7,0.2857142857142857,0.7559289460184545,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.44170636,0.14296027,0.3497835497835498,0,-0.1142857142857143,-0.011272112803181633,-0.01951844666119129,0.008499411602813044,3946.01,3855.93,3899.89,3873.33,-0.042194749386010644,-1
2022-09-21,3789.93,10,0.2,0.9189365834726816,0.5,0.3,0.2,0.51961017,0.2918536,0.2952380952380953,0,-0.0857142857142856,-0.017116493297336777,-0.03955387847471248,0.009030895563856625,3901.35,3789.93,3855.93,3899.89,-0.03559168638998611,-1
2022-09-22,3757.99,7,0.1428571428571428,1.0690449676496976,0.5714285714285714,0.4285714285714285,0.0,0.5715198,0.42847028,0.2095238095238095,0,-0.0571428571428571,-0.008427596288058115,-0.036746254501646924,0.008856766135864412,3899.89,3757.99,3789.93,3855.93,-0.029457236448207635,-1
2022-09-23,3693.23,14,0.4285714285714285,0.646206172658864,0.5,0.0714285714285714,0.4285714285714285,0.5243571,0.07018708,0.2571428571428572,0,0.2857142857142857,-0.01723261637204987,-0.046497458259430524,0.009869549909165514,3899.89,3693.23,3757.99,3789.93,0.006988462673594542,1
2022-09-26,3655.04,11,0.4545454545454545,0.8201995322647244,0.6363636363636364,0.1818181818181818,0.1818181818181818,0.5663526,0.22575268,0.341991341991342,0,0.0259740259740259,-0.010340542018774879,-0.06278382210780298,0.004054354726470914,3855.93,3655.04,3693.23,3757.99,-0.003986276483978313,0
2022-09-27,3647.29,14,0.5,0.6504436355879909,0.5714285714285714,0.0714285714285714,0.3571428571428571,0.5859909,0.071913145,0.4610389610389611,0,0.0454545454545454,-0.0021203598319033956,-0.05410886608418719,0.006366825362857518,3789.93,3647.29,3655.04,3693.23,-0.016908444351833807,-1
2022-09-28,3719.04,7,0.1428571428571428,1.0690449676496976,0.5714285714285714,0.4285714285714285,0.0,0.55599296,0.39120552,0.3658008658008658,0,-0.3571428571428571,0.019672140136923533,-0.01870483095993858,0.01412737013527996,3757.99,3647.29,3647.29,3655.04,-0.010919484598175933,-1
2022-09-29,3640.47,15,0.2,0.7745966692414834,0.4,0.2,0.4,0.41338792,0.1726563,0.280952380952381,0,0.0571428571428571,-0.021126419721218426,-0.031272036381150614,0.01618384571295901,3719.04,3640.47,3719.04,3647.29,0.04132982829140186,1
2022-09-30,3585.62,14,0.7142857142857143,0.4688072309384954,0.7142857142857143,0.0,0.2857142857142857,0.7428823,0.00058373896,0.3523809523809524,0,0.5142857142857142,-0.01506673588849794,-0.029137096796029494,0.015841067410748342,3719.04,3585.62,3640.47,3719.04,0.05512575231061856,1
2022-10-03,3678.43,14,0.3571428571428571,0.9287827316640652,0.6428571428571429,0.2857142857142857,0.0714285714285714,0.62630886,0.2930693,0.4238095238095239,0,-0.3571428571428571,0.025883947546031072,0.006399382770092776,0.02076239951201356,3719.04,3585.62,3585.62,3640.47,0.017966904358653002,1
2022-10-04,3790.93,15,0.3333333333333333,0.816496580927726,0.5333333333333333,0.2,0.2666666666666666,0.5460431,0.22282703,0.4682539682539683,0,-0.0238095238095238,0.030583700111188827,0.039382664937528844,0.024220445942523622,3790.93,3585.62,3678.43,3585.62,-0.039903137224902574,-1
2022-10-05,3783.28,9,-0.2222222222222222,0.97182531580755,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.39358947,0.46148247,0.1560846560846561,1,-0.5555555555555556,-0.0020179744811957834,0.017273274823610407,0.023537659866183783,3790.93,3585.62,3790.93,3678.43,-0.04516979975048119,-1
2022-10-06,3744.52,5,0.4,0.8944271909999159,0.6,0.2,0.2,0.6223546,0.20220599,0.1703703703703704,1,0.6222222222222222,-0.010245078344716774,0.02858147437006764,0.02104506396956601,3790.93,3585.62,3783.28,3790.93,-0.041575422216999725,-1
2022-10-07,3639.66,8,0.0,0.9258200997725514,0.375,0.375,0.25,0.43827498,0.35894555,0.0592592592592593,0,-0.4,-0.028003589245083504,0.015071312632124911,0.024728939517088815,3790.93,3639.66,3744.52,3783.28,-0.01720765126412893,-1
2022-10-10,3612.39,5,0.6,0.894427190999916,0.8,0.2,0.0,0.7904397,0.19740446,0.3333333333333334,0,0.6,-0.007492458086744369,-0.017953311603048028,0.02136431387398408,3790.93,3612.39,3639.66,3744.52,0.015922976201351524,1
2022-10-11,3588.84,6,0.5,0.8366600265340756,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.7210439,0.15829684,0.3666666666666667,0,-0.0999999999999999,-0.006519229651283376,-0.05330881868037651,0.010033004634204302,3783.28,3588.84,3612.39,3639.66,-0.001607761839480193,0
2022-10-12,3577.03,13,0.6923076923076923,0.7510676161988108,0.8461538461538461,0.1538461538461538,0.0,0.855643,0.114629336,0.5974358974358975,0,0.1923076923076923,-0.0032907569019515748,-0.054516187012327966,0.009765293023242612,3744.52,3577.03,3588.84,3612.39,0.028213350181575114,1
2022-10-13,3669.91,12,0.0,0.9534625892455924,0.4166666666666667,0.4166666666666667,0.1666666666666666,0.43242133,0.3804257,0.3974358974358975,0,-0.6923076923076923,0.025965675434648228,-0.01992511723799051,0.01932015646159654,3669.91,3577.03,3577.03,3588.84,0.013643386350074005,1
2022-10-14,3583.07,13,0.0769230769230769,0.9540735874430284,0.4615384615384615,0.3846153846153846,0.1538461538461538,0.47526413,0.38353413,0.2564102564102564,0,0.0769230769230769,-0.023662705624933444,-0.01554815559695133,0.01801811209345016,3669.91,3577.03,3669.91,3577.03,0.03128322918614468,1
2022-10-17,3677.95,15,-0.0666666666666666,0.9611501047232548,0.4,0.4666666666666667,0.1333333333333333,0.40515718,0.45826992,0.0034188034188034,1,-0.1435897435897435,0.026480085513260976,0.018148649509050818,0.021889888279665894,3677.95,3577.03,3583.07,3669.91,-0.0033089084952214742,0
2022-10-18,3719.98,10,0.6,0.6992058987801011,0.7,0.1,0.2,0.7314156,0.10684633,0.2034188034188034,1,0.6666666666666666,0.011427561549232745,0.03654105504842797,0.02123757224216044,3719.98,3577.03,3677.95,3583.07,0.008809187146167519,1
2022-10-19,3695.16,12,0.3333333333333333,0.8876253645985945,0.5833333333333334,0.25,0.1666666666666666,0.5531186,0.24610393,0.2888888888888889,0,-0.2666666666666666,-0.006672078882144605,0.033024604210755815,0.021711022318906568,3719.98,3583.07,3719.98,3677.95,0.02765238852986074,1
2022-10-20,3665.78,5,0.6,0.894427190999916,0.8,0.2,0.0,0.8215582,0.108037695,0.5111111111111112,0,0.2666666666666666,-0.007950941231232078,-0.001125368197040122,0.019361128864418126,3719.98,3583.07,3695.16,3719.98,0.05273911691372635,1
2022-10-21,3752.75,12,0.3333333333333333,0.9847319278346618,0.6666666666666666,0.3333333333333333,0.0,0.585512,0.37723395,0.4222222222222223,0,-0.2666666666666666,0.023724828003862664,0.04735603825769519,0.016281952337179995,3752.75,3665.78,3665.78,3695.16,0.02074478715608552,1
2022-10-24,3797.34,7,0.1428571428571428,0.6900655593423541,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.25067478,0.14312497,0.3587301587301588,0,-0.1904761904761904,0.011881953234294862,0.03246101768648302,0.013530269537342933,3797.34,3665.78,3752.75,3665.78,0.002622888653636579,0
2022-10-25,3859.11,9,-0.2222222222222222,0.97182531580755,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.30994725,0.55510825,0.0846560846560847,1,-0.365079365079365,0.01626664981276371,0.03740073871364902,0.01413212344867891,3859.11,3665.78,3797.34,3752.75,0.010870382031090031,1
2022-10-26,3830.6,6,0.1666666666666666,0.752772652709081,0.3333333333333333,0.1666666666666666,0.5,0.33455315,0.1667849,0.0291005291005291,1,0.3888888888888888,-0.007387713747470381,0.036653351952283586,0.014313367711282676,3859.11,3665.78,3859.11,3797.34,0.010802485250352545,1
2022-10-27,3807.3,7,0.5714285714285714,0.5345224838248488,0.5714285714285714,0.0,0.4285714285714285,0.5610334,0.0019334505,0.171957671957672,0,0.4047619047619047,-0.006082598026418751,0.03860569919635104,0.01383174403076387,3859.11,3752.75,3830.6,3859.11,0.012817482205237152,1
2022-10-28,3901.06,10,0.0,0.9428090415820634,0.4,0.4,0.2,0.4604587,0.3672418,0.246031746031746,0,-0.5714285714285714,0.024626375646783716,0.039520351742055704,0.014096524670263792,3901.06,3797.34,3807.3,3830.6,-0.03623886841012436,-1
2022-10-31,3871.98,9,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6830839,0.3168522,0.3015873015873016,0,0.3333333333333333,-0.007454384193014141,0.019655864368215648,0.01531714394024587,3901.06,3807.3,3901.06,3807.3,-0.039279645039488886,-1
2022-11-01,3856.1,7,0.1428571428571428,1.0690449676496976,0.5714285714285714,0.4285714285714285,0.0,0.58192176,0.41801357,0.1587301587301588,0,-0.1904761904761904,-0.00410126085362017,-0.0007799725843523619,0.013877958620828154,3901.06,3807.3,3871.98,3901.06,-0.022185627966079702,-1
2022-11-02,3759.69,7,0.2857142857142857,0.9511897312113418,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.52075744,0.28719512,0.253968253968254,0,0.1428571428571428,-0.025001944970306722,-0.018511460345637776,0.017860867318109375,3901.06,3759.69,3856.1,3871.98,0.012530288401437328,1
2022-11-03,3719.89,9,0.4444444444444444,0.7264831572567789,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.55537665,0.11126019,0.2910052910052911,0,0.1587301587301587,-0.010585979163175718,-0.02295852704015977,0.018128720087204998,3901.06,3719.89,3759.69,3856.1,0.02909225810440641,1
2022-11-04,3770.55,6,0.6666666666666666,0.816496580927726,0.8333333333333334,0.1666666666666666,0.0,0.86172676,0.13509478,0.4656084656084656,0,0.2222222222222222,0.013618682272863003,-0.033455009664040025,0.013876538561978409,3871.98,3719.89,3719.89,3759.69,-0.005829388285528592,-1
2022-11-07,3806.8,14,0.5,0.6504436355879909,0.5714285714285714,0.0714285714285714,0.3571428571428571,0.50561774,0.12504373,0.5370370370370371,0,-0.1666666666666666,0.00961398204505981,-0.016833764637213977,0.01563421161136508,3856.1,3719.89,3770.55,3719.89,0.03929021750551631,1
2022-11-08,3828.11,8,0.125,0.991031208965115,0.5,0.375,0.125,0.49999905,0.37500018,0.4305555555555556,0,-0.375,0.005597877482399927,-0.007258629184927701,0.01610326949614598,3828.11,3719.89,3806.8,3770.55,0.04305518911421036,1
2022-11-09,3748.57,14,0.3571428571428571,0.8418973861410954,0.5714285714285714,0.2142857142857142,0.2142857142857142,0.5999735,0.22651257,0.3273809523809525,0,0.2321428571428571,-0.020777877333723382,-0.00295769066066609,0.01459223247645776,3828.11,3719.89,3828.11,3806.8,0.05566922853248024,1
2022-11-10,3956.37,16,0.375,0.957427107756338,0.6875,0.3125,0.0,0.7030497,0.28323057,0.2857142857142858,0,0.0178571428571428,0.05543447234545429,0.06357177228358912,0.027421756838847847,3956.37,3748.57,3748.57,3828.11,0.008937485624448627,1
2022-11-11,3992.93,6,-0.5,0.8366600265340756,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.16831987,0.66667175,0.0773809523809524,1,-0.875,0.009240793960120008,0.05897813316359679,0.027454860294525374,3992.93,3748.57,3956.37,3748.57,-0.008550112323531756,-1
2022-11-14,3957.25,8,0.5,0.9258200997725514,0.75,0.25,0.0,0.75027144,0.24904138,0.125,1,1.0,-0.008935794015923149,0.03952138278869377,0.02903559741866636,3992.93,3748.57,3992.93,3956.37,-0.002701370901509903,0
2022-11-15,3991.73,10,0.6,0.8432740427115678,0.8,0.2,0.0,0.78078496,0.2116563,0.2000000000000001,0,0.0999999999999999,0.008713121485880437,0.04274171849816222,0.02900156854894159,3992.93,3748.57,3957.25,3992.93,-0.006611168591062033,-1
2022-11-16,3958.79,7,0.7142857142857143,0.4879500364742666,0.7142857142857143,0.0,0.2857142857142857,0.6442419,0.07148479,0.6047619047619048,0,0.1142857142857143,-0.008252061136399536,0.056080051859775715,0.026222778443413905,3992.93,3956.37,3991.73,3957.25,-0.0022355315639374096,0
2022-11-17,3946.56,6,0.5,0.8366600265340756,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.6618061,0.1747518,0.6047619047619048,0,-0.2142857142857143,-0.003089327799655983,-0.0024795456441131236,0.008912352644053162,3992.93,3946.56,3958.79,3991.73,0.014448025622314065,1
2022-11-18,3965.34,4,0.5,1.0,0.75,0.25,0.0,0.7431265,0.25607306,0.5714285714285715,0,0.0,0.004758574556069206,-0.006909712917581801,0.007854751131711237,3991.73,3946.56,3946.56,3958.79,0.015615306631965975,1
2022-11-21,3949.94,12,0.0833333333333333,0.90033663737852,0.4166666666666667,0.3333333333333333,0.25,0.4298942,0.36060774,0.3611111111111111,0,-0.4166666666666667,-0.0038836518432215916,-0.001847242403184013,0.006904181435401283,3991.73,3946.56,3965.34,3946.56,0.01928636890686941,1
2022-11-22,4003.58,11,0.0,1.0,0.4545454545454545,0.4545454545454545,0.0909090909090909,0.4805988,0.4275862,0.1944444444444445,0,-0.0833333333333333,0.013579953113211918,0.0029686376583586416,0.008629073083648948,4003.58,3946.56,3949.94,3965.34,-0.009901138481059446,-1
2022-11-23,4027.26,10,0.9,0.3162277660168379,0.9,0.0,0.1,0.8645633,0.033449553,0.3277777777777779,0,0.9,0.0059147063378277576,0.017295688834214618,0.007192846605135231,4027.26,3946.56,4003.58,3949.94,-0.01728967089286515,-1
2022-11-25,4026.12,5,0.4,0.8944271909999159,0.6,0.2,0.2,0.61587876,0.20002237,0.4333333333333334,0,-0.5,-0.0002830708720074071,0.020159328630503515,0.006642894756949278,4027.26,3949.94,4027.26,4003.58,0.01340993313661798,1
2022-11-28,3963.94,11,-0.0909090909090909,0.9438798074485388,0.3636363636363636,0.4545454545454545,0.1818181818181818,0.38149664,0.43139112,0.4030303030303031,1,-0.4909090909090909,-0.01544414970244301,-0.0003530592584747305,0.010875210541852271,4027.26,3949.94,4026.12,4027.26,0.028413649046151068,1
2022-11-29,3957.63,14,0.3571428571428571,0.744946343668492,0.5,0.1428571428571428,0.3571428571428571,0.49985623,0.14296913,0.2220779220779221,1,0.448051948051948,-0.0015918505325509535,0.0019468650156710954,0.010719003194785219,4027.26,3957.63,3963.94,4026.12,0.02882280556797867,1
2022-11-30,4080.11,14,0.7142857142857143,0.6112498455021266,0.7857142857142857,0.0714285714285714,0.1428571428571428,0.8143724,0.07161931,0.3268398268398269,0,0.3571428571428571,0.030947814727501077,0.019115391724406683,0.017011008035120775,4080.11,3957.63,3957.63,3963.94,-0.019918580626502758,-1
2022-12-01,4076.57,15,0.0666666666666666,0.8837151016885367,0.4,0.3333333333333333,0.2666666666666666,0.39094016,0.33374694,0.3793650793650794,0,-0.6476190476190476,-0.0008676236670089876,0.012244056753226706,0.017081324948681843,4080.11,3957.63,4080.11,3957.63,-0.0331921198458508,-1
2022-12-02,4071.7,6,0.3333333333333333,0.816496580927726,0.5,0.1666666666666666,0.3333333333333333,0.54785734,0.108837254,0.3714285714285715,0,0.2666666666666666,-0.0011946317615054713,0.011321073390758274,0.01712396340240868,4080.11,3957.63,4076.57,4080.11,-0.033838445857995336,-1
2022-12-05,3998.84,9,0.2222222222222222,0.8333333333333334,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.41310152,0.27385783,0.2074074074074074,0,-0.1111111111111111,-0.017894245646781326,0.008804371408245304,0.017783525988106737,4080.11,3957.63,4071.7,4076.57,-0.008835062168028762,-1
2022-12-06,3941.26,9,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.3456,0.1135923,0.2592592592592593,0,0.0,-0.014399175760970717,-0.004136313905039102,0.019268917570228816,4080.11,3941.26,3998.84,4071.7,-0.0017456346447582982,0
2022-12-07,3933.92,7,0.1428571428571428,0.6900655593423543,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.34839216,0.14704159,0.1957671957671958,0,-0.0793650793650793,-0.001862348589029894,-0.03582991635029453,0.008228600653534732,4076.57,3933.92,3941.26,3998.84,0.014397852523691412,1
2022-12-08,3963.51,7,0.5714285714285714,0.7867957924694432,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.6805078,0.19011796,0.3121693121693122,0,0.4285714285714285,0.007521759466384781,-0.02773409999092369,0.010417844982089058,4071.7,3933.92,3933.92,3941.26,0.01416421303339721,1
2022-12-09,3934.38,10,-0.2,0.7888106377466155,0.2,0.4,0.4,0.1907293,0.4099564,0.1714285714285714,1,-0.7714285714285714,-0.007349546235533633,-0.03372547093351663,0.01013194084782733,3998.84,3933.92,3963.51,3933.92,0.015489098663576062,1
2022-12-12,3990.56,13,0.0769230769230769,0.8623164985025763,0.3846153846153846,0.3076923076923077,0.3076923076923077,0.38080728,0.2966919,0.1494505494505495,1,0.2769230769230769,0.014279251114533986,-0.0020706004741375406,0.01145250026357391,3990.56,3933.92,3934.38,3963.51,-0.02375857022573269,-1
2022-12-13,4019.65,19,0.3157894736842105,0.8852263727398502,0.5789473684210527,0.2631578947368421,0.1578947368421052,0.5732205,0.26460218,0.0642375168690958,0,0.2388663967611335,0.007289703700733785,0.019889578459680424,0.00854494495945352,4019.65,3933.92,3990.56,3934.38,-0.041618051322876326,-1
2022-12-14,3995.32,9,0.2222222222222222,0.97182531580755,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.5735475,0.30788434,0.2049782576098366,0,-0.0935672514619883,-0.006052765788066128,0.015607841542278456,0.009421256131454761,4019.65,3934.38,4019.65,3990.56,-0.04446702642091249,-1
2022-12-15,3895.75,11,0.7272727272727273,0.6466697906828633,0.8181818181818182,0.0909090909090909,0.0909090909090909,0.8455244,0.09220104,0.4217614743930534,0,0.5050505050505051,-0.024921658340258168,-0.017095957875721268,0.015104896070576768,4019.65,3895.75,3995.32,4019.65,-0.019028428415581056,-1
2022-12-16,3852.36,9,0.3333333333333333,0.5,0.3333333333333333,0.0,0.6666666666666666,0.35135406,0.0060463836,0.4276094276094276,0,-0.393939393939394,-0.011137778348199956,-0.020846994952190667,0.015446738508415318,4019.65,3852.36,3895.75,3995.32,0.006769876127880048,1
2022-12-19,3817.66,14,0.2857142857142857,0.7262730392025629,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.46598193,0.12182735,0.4487734487734489,0,-0.0476190476190476,-0.009007465553582783,-0.043327252315464526,0.011530787004450527,4019.65,3817.66,3852.36,3895.75,0.0012389788509190591,0
2022-12-20,3821.62,11,0.3636363636363636,0.9244162777371754,0.6363636363636364,0.2727272727272727,0.0909090909090909,0.599569,0.27405336,0.3275613275613276,0,0.0779220779220779,0.0010372846193742458,-0.04926548331322389,0.009517569333974102,3995.32,3817.66,3817.66,3852.36,0.006070723933829125,1
2022-12-21,3878.44,11,0.6363636363636364,0.504524979109513,0.6363636363636364,0.0,0.3636363636363636,0.64346397,0.009839529,0.4285714285714286,0,0.2727272727272727,0.014868040255179737,-0.029254227446111947,0.014818305049502304,3895.75,3817.66,3821.62,3817.66,-0.012682934375676802,-1
2022-12-22,3822.39,10,0.4,0.8432740427115678,0.6,0.2,0.2,0.59818596,0.20105572,0.4666666666666668,0,-0.2363636363636363,-0.014451686760656446,-0.01883077712892256,0.01189847834269197,3878.44,3817.66,3878.44,3821.62,-0.010247515298020371,-1
2022-12-23,3844.82,9,0.3333333333333333,0.7071067811865476,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.5015238,0.0458906,0.4565656565656567,0,-0.0666666666666667,0.005868056373107056,-0.0019572417946401854,0.011683171520594572,3878.44,3817.66,3822.39,3878.44,0.001160002288793871,0
2022-12-27,3829.25,15,0.3333333333333333,0.7237468644557459,0.4666666666666667,0.1333333333333333,0.4,0.48841506,0.14247449,0.3555555555555556,0,0.0,-0.004049604402806883,0.0030358910955925467,0.010950775056505616,3878.44,3821.62,3844.82,3822.39,0.002676764379447638,0
2022-12-28,3783.22,17,0.4117647058823529,0.7122871199007256,0.5294117647058824,0.1176470588235294,0.3529411764705882,0.53111225,0.117729634,0.3594771241830066,0,0.0784313725490196,-0.01202063067180259,-0.010048094787027506,0.012309410418725835,3878.44,3783.22,3829.25,3844.82,0.01081618303984433,1
2022-12-29,3849.28,12,0.1666666666666666,0.9374368665610922,0.5,0.3333333333333333,0.1666666666666666,0.5393186,0.27112305,0.303921568627451,0,-0.2450980392156862,0.017461316021801565,-0.007518486814286129,0.013216762057289564,3849.28,3783.22,3783.22,3829.25,0.0009586208329868118,0
2022-12-30,3839.5,19,0.1578947368421052,0.6882472016116853,0.3157894736842105,0.1578947368421052,0.5263157894736842,0.30802983,0.15610002,0.2454420364637083,0,-0.0087719298245614,-0.0025407348906808513,0.004476257001509554,0.011205235047350165,3849.28,3783.22,3849.28,3783.22,-0.008178148196379742,-1
2023-01-03,3824.14,19,0.4736842105263157,0.7723284457212329,0.631578947368421,0.1578947368421052,0.2105263157894736,0.6066756,0.16723014,0.2660818713450293,0,0.3157894736842105,-0.004000520901158988,-0.005378665321133402,0.010988028210961948,3849.28,3783.22,3839.5,3849.28,0.01855057607723576,1
2023-01-04,3852.97,16,0.0625,0.8539125638299664,0.375,0.3125,0.3125,0.3829394,0.31251463,0.231359649122807,0,-0.4111842105263157,0.00753894993384141,0.006194424495658435,0.011406115029171882,3852.97,3783.22,3824.14,3839.5,0.010153206487462985,1
2023-01-05,3808.1,11,0.6363636363636364,0.8090398349558906,0.8181818181818182,0.1818181818181818,0.0,0.8169296,0.18213859,0.3908492822966507,0,0.5738636363636364,-0.01164556173549236,0.006576408456288485,0.011297425777822551,3852.97,3808.1,3852.97,3824.14,0.02918778393424537,1
2023-01-06,3895.08,18,0.0,0.90748521297303,0.3888888888888889,0.3888888888888889,0.2222222222222222,0.44696882,0.3206853,0.2329545454545455,0,-0.6363636363636364,0.02284078674404566,0.011898329038157796,0.013293630609337338,3895.08,3808.1,3808.1,3852.97,0.019134395185721464,1
2023-01-09,3892.09,20,0.4,0.6805570473787206,0.5,0.1,0.4,0.46356225,0.11807209,0.3454545454545455,0,0.4,-0.0007676350678290644,0.01369709597603852,0.013150474394598499,3895.08,3808.1,3895.08,3808.1,0.023401308808377985,1
